N_PROF,N_LEVELS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
0,65,142,D,A,2902772,1,1087.6,2.4,1,34.92147,0.01,1,6.272,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,66,142,D,A,2902772,1,1112.7,2.4,1,34.91643,0.01,1,6.149,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,67,142,D,A,2902772,1,1137.7,2.4,1,34.9124,0.01,1,6.037,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,68,142,D,A,2902772,1,1162.3,2.4,1,34.90841,0.01,1,5.935,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,69,142,D,A,2902772,1,1187.3,2.4,1,34.90433,0.01,1,5.83,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,70,142,D,A,2902772,1,1212.6,2.4,1,34.90143,0.01,1,5.744,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,71,142,D,A,2902772,1,1238.2,2.4,1,34.89637,0.01,1,5.63,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,72,142,D,A,2902772,1,1263.9,2.4,1,34.8925,0.01,1,5.532,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,73,142,D,A,2902772,1,1287.4,2.4,1,34.88844,0.01,1,5.41,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,74,142,D,A,2902772,1,1312.5,2.4,1,34.88341,0.01,1,5.295,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,75,142,D,A,2902772,1,1337.7,2.4,1,34.87945,0.01,1,5.189,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,76,142,D,A,2902772,1,1362.8,2.4,1,34.87445,0.01,1,5.073,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,77,142,D,A,2902772,1,1387.8,2.4,1,34.87043,0.01,1,4.956,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,78,142,D,A,2902772,1,1412.9,2.4,1,34.86639,0.01,1,4.846,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,79,142,D,A,2902772,1,1437.6,2.4,1,34.86244,0.01,1,4.747,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,80,142,D,A,2902772,1,1462.4,2.4,1,34.85739,0.01,1,4.635,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,81,142,D,A,2902772,1,1487.9,2.4,1,34.85452,0.01,1,4.532,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,82,142,D,A,2902772,1,1512.8,2.4,1,34.84851,0.01,1,4.401,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,83,142,D,A,2902772,1,1537.9,2.4,1,34.84344,0.01,1,4.27,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,84,142,D,A,2902772,1,1563.1,2.4,1,34.83946,0.01,1,4.156,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,85,142,D,A,2902772,1,1589.3,2.4,1,34.83442,0.01,1,4.034,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,86,142,D,A,2902772,1,1612.9,2.4,1,34.83042,0.01,1,3.934,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,87,142,D,A,2902772,1,1638.0,2.4,1,34.82644,0.01,1,3.827,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,88,142,D,A,2902772,1,1662.8,2.4,1,34.82146,0.01,1,3.718,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
0,89,142,D,A,2902772,1,1687.4,2.4,1,34.81637,0.01,1,3.602,0.002,1,1,15.272,89.042,2024-01-04 01:32:21
